,instrument,pitch,path_to_audio
6027,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_05_mezzo-forte_normal.mp3
6028,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_05_fortissimo_normal.mp3
6029,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_phrase_mezzo-forte_normal.mp3
6030,oboe,Gs5,./data/philharmonia/all-samples/oboe/oboe_Gs5_15_piano_normal.mp3
6031,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_15_forte_normal.mp3
6032,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_1_forte_normal.mp3
6033,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_15_forte_normal.mp3
6034,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_15_piano_normal.mp3
6035,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_1_piano_normal.mp3
6036,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_phrase_piano_normal.mp3
6037,oboe,D5,./data/philharmonia/all-samples/oboe/oboe_D5_15_mezzo-forte_normal.mp3
6038,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_025_mezzo-forte_normal.mp3
6039,oboe,As5,./data/philharmonia/all-samples/oboe/oboe_As5_15_forte_normal.mp3
6040,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_phrase_mezzo-forte_tenuto.mp3
6041,oboe,Cs4,./data/philharmonia/all-samples/oboe/oboe_Cs4_05_forte_normal.mp3
6042,oboe,C5,./data/philharmonia/all-samples/oboe/oboe_C5_15_mezzo-forte_normal.mp3
6043,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_1_fortissimo_normal.mp3
6044,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_05_forte_normal.mp3
6045,oboe,A6,./data/philharmonia/all-samples/oboe/oboe_A6_05_piano_normal.mp3
6046,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_1_forte_normal.mp3
6047,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_1_piano_normal.mp3
6048,oboe,Gs6,./data/philharmonia/all-samples/oboe/oboe_Gs6_05_piano_normal.mp3
6049,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_15_mezzo-forte_normal.mp3
6050,oboe,C5,./data/philharmonia/all-samples/oboe/oboe_C5_1_fortissimo_normal.mp3
6051,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_025_pianissimo_normal.mp3
6052,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_05_mezzo-forte_normal.mp3
6053,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_05_piano_normal.mp3
6054,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_025_forte_normal.mp3
6055,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_05_forte_normal.mp3
6056,oboe,Gs5,./data/philharmonia/all-samples/oboe/oboe_Gs5_025_piano_normal.mp3
6057,oboe,Cs5,./data/philharmonia/all-samples/oboe/oboe_Cs5_05_forte_normal.mp3
6058,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_025_mezzo-forte_normal.mp3
6059,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_025_mezzo-forte_normal.mp3
6060,oboe,As4,./data/philharmonia/all-samples/oboe/oboe_As4_15_forte_normal.mp3
6061,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_1_mezzo-forte_normal.mp3
6062,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_15_fortissimo_normal.mp3
6063,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_1_fortissimo_normal.mp3
6064,oboe,A4,./data/philharmonia/all-samples/oboe/oboe_A4_15_fortissimo_normal.mp3
6065,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_1_piano_normal.mp3
6066,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_15_mezzo-forte_normal.mp3
6067,oboe,Cs6,./data/philharmonia/all-samples/oboe/oboe_Cs6_1_forte_normal.mp3
6068,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_05_fortissimo_normal.mp3
6069,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_025_fortissimo_normal.mp3
6070,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_05_piano_normal.mp3
6071,oboe,Gs6,./data/philharmonia/all-samples/oboe/oboe_Gs6_1_piano_normal.mp3
6072,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_1_piano_normal.mp3
6073,oboe,As4,./data/philharmonia/all-samples/oboe/oboe_As4_1_fortissimo_normal.mp3
6074,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_1_fortissimo_normal.mp3
6075,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_025_mezzo-forte_normal.mp3
6076,oboe,Cs6,./data/philharmonia/all-samples/oboe/oboe_Cs6_05_forte_normal.mp3
6077,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_phrase_mezzo-forte_staccato.mp3
6078,oboe,A4,./data/philharmonia/all-samples/oboe/oboe_A4_05_piano_normal.mp3
6079,oboe,C5,./data/philharmonia/all-samples/oboe/oboe_C5_025_fortissimo_normal.mp3
6080,oboe,Cs5,./data/philharmonia/all-samples/oboe/oboe_Cs5_phrase_mezzo-forte_tenuto.mp3
6081,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_1_mezzo-forte_normal.mp3
6082,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_1_mezzo-forte_normal.mp3
6083,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_1_piano_normal.mp3
6084,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_025_fortissimo_normal.mp3
6085,oboe,Ds4,./data/philharmonia/all-samples/oboe/oboe_Ds4_025_mezzo-forte_normal.mp3
6086,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_025_piano_normal.mp3
6087,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_05_fortissimo_normal.mp3
6088,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_phrase_mezzo-forte_tongued-slur.mp3
6089,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_05_forte_normal.mp3
6090,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_025_forte_normal.mp3
6091,oboe,Gs5,./data/philharmonia/all-samples/oboe/oboe_Gs5_05_piano_normal.mp3
6092,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_05_mezzo-forte_normal.mp3
6093,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_1_mezzo-forte_normal.mp3
6094,oboe,D5,./data/philharmonia/all-samples/oboe/oboe_D5_15_fortissimo_normal.mp3
6095,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_025_mezzo-forte_normal.mp3
6096,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_05_fortissimo_normal.mp3
6097,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_1_mezzo-forte_normal.mp3
6098,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_phrase_mezzo-forte_normal.mp3
6099,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_05_piano_normal.mp3
6100,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_05_forte_normal.mp3
6101,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_05_piano_normal.mp3
6102,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_phrase_mezzo-forte_tenuto.mp3
6103,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_05_mezzo-forte_normal.mp3
6104,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_025_forte_normal.mp3
6105,oboe,As6,./data/philharmonia/all-samples/oboe/oboe_As6_1_piano_normal.mp3
6106,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_025_fortissimo_normal.mp3
6107,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_15_mezzo-forte_normal.mp3
6108,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_025_mezzo-forte_normal.mp3
6109,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_1_forte_minor-trill.mp3
6110,oboe,Cs5,./data/philharmonia/all-samples/oboe/oboe_Cs5_1_mezzo-forte_normal.mp3
6111,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_15_fortissimo_normal.mp3
6112,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_05_mezzo-forte_normal.mp3
6113,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_15_forte_normal.mp3
6114,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_1_forte_minor-trill.mp3
6115,oboe,Gs6,./data/philharmonia/all-samples/oboe/oboe_Gs6_025_mezzo-forte_normal.mp3
6116,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_05_piano_normal.mp3
6117,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_05_forte_normal.mp3
6118,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_05_piano_normal.mp3
6119,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_1_mezzo-forte_normal.mp3
6120,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_025_piano_normal.mp3
6121,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_05_forte_normal.mp3
6122,oboe,Cs6,./data/philharmonia/all-samples/oboe/oboe_Cs6_15_fortissimo_normal.mp3
6123,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_1_forte_normal.mp3
6124,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_phrase_mezzo-forte_nonlegato.mp3
6125,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_1_piano_normal.mp3
6126,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_1_piano_normal.mp3
6127,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_025_fortissimo_normal.mp3
6128,oboe,Ds4,./data/philharmonia/all-samples/oboe/oboe_Ds4_05_forte_normal.mp3
6129,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_05_forte_normal.mp3
6130,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_05_piano_normal.mp3
6131,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_05_fortissimo_normal.mp3
6132,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_1_piano_normal.mp3
6133,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_1_forte_normal.mp3
6134,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_15_forte_normal.mp3
6135,oboe,D5,./data/philharmonia/all-samples/oboe/oboe_D5_025_mezzo-forte_normal.mp3
6136,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_1_mezzo-forte_normal.mp3
6137,oboe,Cs5,./data/philharmonia/all-samples/oboe/oboe_Cs5_1_fortissimo_normal.mp3
6138,oboe,As5,./data/philharmonia/all-samples/oboe/oboe_As5_05_fortissimo_normal.mp3
6139,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_1_forte_minor-trill.mp3
6140,oboe,Gs6,./data/philharmonia/all-samples/oboe/oboe_Gs6_025_piano_normal.mp3
6141,oboe,D5,./data/philharmonia/all-samples/oboe/oboe_D5_phrase_mezzo-forte_normal.mp3
6142,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_05_piano_normal.mp3
6143,oboe,C5,./data/philharmonia/all-samples/oboe/oboe_C5_05_forte_normal.mp3
6144,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_1_piano_normal.mp3
6145,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_025_forte_normal.mp3
6146,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_05_forte_normal.mp3
6147,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_05_mezzo-forte_normal.mp3
6148,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_1_forte_major-trill.mp3
6149,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_15_forte_normal.mp3
6150,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_phrase_mezzo-forte_staccato.mp3
6151,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_025_piano_normal.mp3
6152,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_1_mezzo-forte_normal.mp3
6153,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_025_forte_normal.mp3
6154,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_05_fortissimo_normal.mp3
6155,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_1_forte_major-trill.mp3
6156,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_025_mezzo-forte_normal.mp3
6157,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_025_fortissimo_normal.mp3
6158,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_15_mezzo-forte_normal.mp3
6159,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_025_mezzo-forte_normal.mp3
6160,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_05_forte_normal.mp3
6161,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_05_forte_normal.mp3
6162,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_05_forte_normal.mp3
6163,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_1_piano_normal.mp3
6164,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_15_mezzo-forte_normal.mp3
6165,oboe,A6,./data/philharmonia/all-samples/oboe/oboe_A6_1_piano_normal.mp3
6166,oboe,As4,./data/philharmonia/all-samples/oboe/oboe_As4_15_fortissimo_normal.mp3
6167,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_15_piano_normal.mp3
6168,oboe,Cs5,./data/philharmonia/all-samples/oboe/oboe_Cs5_025_mezzo-forte_normal.mp3
6169,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_1_mezzo-forte_normal.mp3
6170,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_1_forte_major-trill.mp3
6171,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_1_piano_normal.mp3
6172,oboe,As5,./data/philharmonia/all-samples/oboe/oboe_As5_15_mezzo-forte_normal.mp3
6173,oboe,Gs6,./data/philharmonia/all-samples/oboe/oboe_Gs6_1_mezzo-forte_normal.mp3
6174,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_025_fortissimo_normal.mp3
6175,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_15_fortissimo_normal.mp3
6176,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_1_piano_normal.mp3
6177,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_1_piano_normal.mp3
6178,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_025_mezzo-forte_normal.mp3
6179,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_025_forte_normal.mp3
6180,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_05_forte_normal.mp3
6181,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_15_mezzo-forte_normal.mp3
6182,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_025_piano_normal.mp3
6183,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_15_forte_normal.mp3
6184,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_15_piano_normal.mp3
6185,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_15_forte_normal.mp3
6186,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_15_piano_normal.mp3
6187,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_05_fortissimo_normal.mp3
6188,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_15_fortissimo_normal.mp3
6189,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_15_mezzo-forte_normal.mp3
6190,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_phrase_mezzo-forte_staccato.mp3
6191,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_025_piano_normal.mp3
6192,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_025_fortissimo_normal.mp3
6193,oboe,Gs5,./data/philharmonia/all-samples/oboe/oboe_Gs5_15_fortissimo_normal.mp3
6194,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_05_mezzo-forte_normal.mp3
6195,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_1_piano_normal.mp3
6196,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_1_mezzo-forte_normal.mp3
6197,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_15_piano_normal.mp3
6198,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_15_forte_normal.mp3
6199,oboe,Ds4,./data/philharmonia/all-samples/oboe/oboe_Ds4_15_forte_normal.mp3
6200,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_025_forte_normal.mp3
6201,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_15_mezzo-forte_normal.mp3
6202,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_025_piano_normal.mp3
6203,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_phrase_mezzo-forte_nonlegato.mp3
6204,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_05_forte_normal.mp3
6205,oboe,Cs6,./data/philharmonia/all-samples/oboe/oboe_Cs6_025_fortissimo_normal.mp3
6206,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_1_fortissimo_normal.mp3
6207,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_15_forte_normal.mp3
6208,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_025_mezzo-forte_normal.mp3
6209,oboe,C5,./data/philharmonia/all-samples/oboe/oboe_C5_15_forte_normal.mp3
6210,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_15_piano_normal.mp3
6211,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_025_fortissimo_normal.mp3
6212,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_1_fortissimo_normal.mp3
6213,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_05_fortissimo_normal.mp3
6214,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_1_fortissimo_normal.mp3
6215,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_05_forte_normal.mp3
6216,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_05_fortissimo_normal.mp3
6217,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_05_mezzo-forte_normal.mp3
6218,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_05_mezzo-forte_normal.mp3
6219,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_1_fortissimo_normal.mp3
6220,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_15_fortissimo_normal.mp3
6221,oboe,Cs6,./data/philharmonia/all-samples/oboe/oboe_Cs6_025_piano_normal.mp3
6222,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_15_mezzo-forte_normal.mp3
6223,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_1_piano_normal.mp3
6224,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_1_fortissimo_normal.mp3
6225,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_025_forte_normal.mp3
6226,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_1_forte_normal.mp3
6227,oboe,As5,./data/philharmonia/all-samples/oboe/oboe_As5_025_fortissimo_normal.mp3
6228,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_05_fortissimo_normal.mp3
6229,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_025_forte_normal.mp3
6230,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_05_mezzo-forte_normal.mp3
6231,oboe,Cs6,./data/philharmonia/all-samples/oboe/oboe_Cs6_15_mezzo-forte_normal.mp3
6232,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_1_mezzo-forte_normal.mp3
6233,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_025_fortissimo_normal.mp3
6234,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_15_forte_normal.mp3
6235,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_15_forte_normal.mp3
6236,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_05_fortissimo_normal.mp3
6237,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_15_forte_normal.mp3
6238,oboe,As5,./data/philharmonia/all-samples/oboe/oboe_As5_1_piano_normal.mp3
6239,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_025_mezzo-forte_normal.mp3
6240,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_1_fortissimo_normal.mp3
6241,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_15_fortissimo_normal.mp3
6242,oboe,A4,./data/philharmonia/all-samples/oboe/oboe_A4_025_forte_normal.mp3
6243,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_1_piano_normal.mp3
6244,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_05_piano_normal.mp3
6245,oboe,Cs4,./data/philharmonia/all-samples/oboe/oboe_Cs4_1_forte_normal.mp3
6246,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_15_mezzo-forte_normal.mp3
6247,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_025_piano_normal.mp3
6248,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_1_piano_normal.mp3
6249,oboe,Cs5,./data/philharmonia/all-samples/oboe/oboe_Cs5_05_mezzo-forte_normal.mp3
6250,oboe,A5,./data/philharmonia/all-samples/oboe/oboe_A5_025_fortissimo_normal.mp3
6251,oboe,Ds5,./data/philharmonia/all-samples/oboe/oboe_Ds5_1_mezzo-forte_normal.mp3
6252,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_1_fortissimo_normal.mp3
6253,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_15_mezzo-forte_normal.mp3
6254,oboe,E6,./data/philharmonia/all-samples/oboe/oboe_E6_1_fortissimo_normal.mp3
6255,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_15_mezzo-forte_normal.mp3
6256,oboe,C5,./data/philharmonia/all-samples/oboe/oboe_C5_025_forte_normal.mp3
6257,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_1_fortissimo_normal.mp3
6258,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_phrase_mezzo-forte_tongued-slur.mp3
6259,oboe,Fs4,./data/philharmonia/all-samples/oboe/oboe_Fs4_15_piano_normal.mp3
6260,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_1_mezzo-forte_normal.mp3
6261,oboe,Gs4,./data/philharmonia/all-samples/oboe/oboe_Gs4_15_fortissimo_normal.mp3
6262,oboe,D5,./data/philharmonia/all-samples/oboe/oboe_D5_1_mezzo-forte_normal.mp3
6263,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_025_mezzo-forte_normal.mp3
6264,oboe,D5,./data/philharmonia/all-samples/oboe/oboe_D5_1_forte_normal.mp3
6265,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_05_forte_normal.mp3
6266,oboe,F6,./data/philharmonia/all-samples/oboe/oboe_F6_05_piano_normal.mp3
6267,oboe,B5,./data/philharmonia/all-samples/oboe/oboe_B5_05_fortissimo_normal.mp3
6268,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_phrase_mezzo-forte_tongued-slur.mp3
6269,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_05_forte_normal.mp3
6270,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_025_forte_normal.mp3
6271,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_15_fortissimo_normal.mp3
6272,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_phrase_mezzo-forte_normal.mp3
6273,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_05_fortissimo_normal.mp3
6274,oboe,B3,./data/philharmonia/all-samples/oboe/oboe_B3_1_piano_normal.mp3
6275,oboe,Ds6,./data/philharmonia/all-samples/oboe/oboe_Ds6_1_forte_normal.mp3
6276,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_1_mezzo-forte_normal.mp3
6277,oboe,D4,./data/philharmonia/all-samples/oboe/oboe_D4_phrase_mezzo-forte_normal.mp3
6278,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_1_forte_normal.mp3
6279,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_05_forte_normal.mp3
6280,oboe,E5,./data/philharmonia/all-samples/oboe/oboe_E5_1_forte_normal.mp3
6281,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_05_piano_normal.mp3
6282,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_05_forte_normal.mp3
6283,oboe,Ds4,./data/philharmonia/all-samples/oboe/oboe_Ds4_05_piano_normal.mp3
6284,oboe,As5,./data/philharmonia/all-samples/oboe/oboe_As5_1_fortissimo_normal.mp3
6285,oboe,C6,./data/philharmonia/all-samples/oboe/oboe_C6_025_fortissimo_normal.mp3
6286,oboe,D6,./data/philharmonia/all-samples/oboe/oboe_D6_15_fortissimo_normal.mp3
6287,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_15_fortissimo_normal.mp3
6288,oboe,As3,./data/philharmonia/all-samples/oboe/oboe_As3_1_piano_normal.mp3
6289,oboe,Fs5,./data/philharmonia/all-samples/oboe/oboe_Fs5_15_piano_normal.mp3
6290,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_05_forte_normal.mp3
6291,oboe,Ds4,./data/philharmonia/all-samples/oboe/oboe_Ds4_1_mezzo-forte_normal.mp3
6292,oboe,G6,./data/philharmonia/all-samples/oboe/oboe_G6_025_mezzo-forte_normal.mp3
6293,oboe,G5,./data/philharmonia/all-samples/oboe/oboe_G5_025_piano_normal.mp3
6294,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_05_mezzo-forte_normal.mp3
6295,oboe,F4,./data/philharmonia/all-samples/oboe/oboe_F4_05_piano_normal.mp3
6296,oboe,F5,./data/philharmonia/all-samples/oboe/oboe_F5_1_forte_normal.mp3
6297,oboe,G4,./data/philharmonia/all-samples/oboe/oboe_G4_1_fortissimo_normal.mp3
6298,oboe,Gs6,./data/philharmonia/all-samples/oboe/oboe_Gs6_025_forte_normal.mp3
6299,oboe,Fs6,./data/philharmonia/all-samples/oboe/oboe_Fs6_15_piano_normal.mp3
6300,oboe,C4,./data/philharmonia/all-samples/oboe/oboe_C4_025_piano_normal.mp3
6301,oboe,B4,./data/philharmonia/all-samples/oboe/oboe_B4_15_fortissimo_normal.mp3
6302,oboe,E4,./data/philharmonia/all-samples/oboe/oboe_E4_025_fortissimo_normal.mp3
